clk,x[0],x[1],x[2],x[3],x[4],x[5],x[6],x[7],direction,y[0],y[1],y[2],y[3],y[4],y[5],y[6],y[7],y_tmp[0],y_tmp[1],y_tmp[2],y_tmp[3],y_tmp[4],y_tmp[5],y_tmp[6],y_tmp[7],c,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],[1]clk,[1]x[0],[1]x[1],[1]x[2],[1]x[3],[1]x[4],[1]x[5],[1]x[6],[1]x[7],[1]direction,[1]y[0],[1]y[1],[1]y[2],[1]y[3],[1]y[4],[1]y[5],[1]y[6],[1]y[7],[1]y_tmp[0],[1]y_tmp[1],[1]y_tmp[2],[1]y_tmp[3],[1]y_tmp[4],[1]y_tmp[5],[1]y_tmp[6],[1]y_tmp[7],[1]c,[1]z[0],[1]z[1],[1]z[2],[1]z[3],[1]z[4],[1]z[5],[1]z[6],[1]z[7]
0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,0,1,1,1,1,0,1
0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1
0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,0,1,0,1,1
0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1
0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1
0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,0,1
0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1
0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,0,1,0,0,1,0,1,1
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,0,1,0,1,1
0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,1
0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,1,1,0,0,1
0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1
0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,0,0,1,1
0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,0,0,1
0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,1
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,1,0,1,1,1
0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1
0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1
0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,1
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,0,0,1,1,1,0,1,1
0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1
0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,1,1,0,0,1,1,0,1
0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,2,2,2,2,2,2,2,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,2,2,2,2,2,2,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,2,2,2,2,2,2,2,1,0,0,0,1,1,0,1,1
0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,2,2,2,2,2,2,1,1,0,0,0,1,1,1,1
0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1
0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,1,0,0,1,1
0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,1,1,1
0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1
0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,1,1,1,1,0,0,0,1
0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,0,1,0,1,1,1
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,1
0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1
0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1
0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,1,1,0,1,1,1,0,1
0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1
0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,1,0,1,0,0,1
0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1
0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,1,0,1,0,1,1
0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1
0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,0,0,1,0,0,1
0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,1,0,1,0,1
0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,1
0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,1
0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,1,0,0,1,1,1,1,1
0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1
0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,1,1,1,1,0,1,1
0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1
0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,0,1
0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,1,1,0,1
0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,2,2,2,2,2,2,2,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,1
0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,2,2,2,2,2,2,2,1,0,1,0,0,1,1,1,1
0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1
0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,1
0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,1
0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,1,1,0,1,1
0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1
0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1
0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1
0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,2,2,2,2,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,0,1,1,0,0,1
0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,2,2,2,2,2,2,2,1,0,1,1,1,0,1,1,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1
0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1
0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,1
0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,1
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,0,1,1,1,0,0,1,0,1
0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1
0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,0,1,0,0,0,0,1,1,1
0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1
0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,0,0,1,1,0,1,0,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,0,1,0,1,0,1,0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,1,0,1,0,1,0,1
0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1
0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,1,0,1,1,0,1,1,1,1
0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,0,0,0,0,1,1,0,0,1
0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1
0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,1
0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,0,0,1,0,1
0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,1,0,0,1,0,1
0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,1,0,0,1,0,1
0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,1,0,1,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,2,2,2,2,2,2,2,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1
0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,2,2,2,2,2,2,2,1,1,0,0,1,0,0,1,1
0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,1,0,0,1,1,1
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1
0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1
0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,1,1,1,0,1,0,1
0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,0,0,1,1,1
0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1
